name,modelDate,manufacturer,model,color,imageUrl,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,itemListElement
2021 Chevrolet Camaro,2021,Chevrolet,Camaro,Blue,//cdnblob.fastly.carvana.io/2002271187/post-large/normalized/zoomcrop/2002271187-edc-02.jpg,Chevrolet,"Used 2021 Chevrolet Camaro LT with 9474 miles - $34,590",9474,2002271187,1G1FB1RS2M0102218,"{'@type': 'Offer', 'price': 34590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2673770'}",
2021 Mitsubishi Outlander Sport,2021,Mitsubishi,Outlander Sport,Black,//cdnblob.fastly.carvana.io/2002311813/post-large/normalized/zoomcrop/2002311813-edc-02.jpg,Mitsubishi,"Used 2021 Mitsubishi Outlander Sport LE with 27803 miles - $24,590",27803,2002311813,JA4APUAU5MU022657,"{'@type': 'Offer', 'price': 24590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2699427'}",
2022 Nissan Maxima,2022,Nissan,Maxima,Black,//cdnblob.fastly.carvana.io/2002288894/post-large/2002288894-edc-02-search.jpg,Nissan,"Used 2022 Nissan Maxima SV with 21087 miles - $27,590",21087,2002288894,1N4AA6CV0NC505463,"{'@type': 'Offer', 'price': 27590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2683456'}",
2018 BMW 5 Series,2018,BMW,5 Series,White,//cdnblob.fastly.carvana.io/2002312598/post-large/normalized/zoomcrop/2002312598-edc-02.jpg,BMW,"Used 2018 BMW 5 Series 530i with 29277 miles - $34,990",29277,2002312598,WBAJA5C53JWA37662,"{'@type': 'Offer', 'price': 34990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2700737'}",
2018 Acura MDX,2018,Acura,MDX,Black,//cdnblob.fastly.carvana.io/2001240334/post-large/2001240334-edc-02-search.jpg,Acura,"Used 2018 Acura MDX Advance & Entertainment Pkgs with 28247 miles - $37,590",28247,2001240334,5J8YD3H90JL010878,"{'@type': 'Offer', 'price': 37590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/1967839'}",
2022 Toyota Camry,2022,Toyota,Camry,White,//cdnblob.fastly.carvana.io/2002318165/post-large/normalized/zoomcrop/2002318165-edc-02.jpg,Toyota,"Used 2022 Toyota Camry XSE with 16210 miles - $35,990",16210,2002318165,4T1K61AK0NU027398,"{'@type': 'Offer', 'price': 35990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2701892'}",
2020 Toyota Camry,2020,Toyota,Camry,White,//cdnblob.fastly.carvana.io/2002322755/post-large/normalized/zoomcrop/2002322755-edc-02.jpg,Toyota,"Used 2020 Toyota Camry SE with 17182 miles - $28,590",17182,2002322755,4T1G11AK9LU978670,"{'@type': 'Offer', 'price': 28590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2706721'}",
2018 Toyota Prius,2018,Toyota,Prius,Gray,//cdnblob.fastly.carvana.io/2002321186/post-large/normalized/zoomcrop/2002321186-edc-02.jpg,Toyota,"Used 2018 Toyota Prius Three with 28252 miles - $28,590",28252,2002321186,JTDKARFU4J3552315,"{'@type': 'Offer', 'price': 28590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2703391'}",
2022 Nissan Maxima,2022,Nissan,Maxima,Black,//cdnblob.fastly.carvana.io/2002288894/post-large/2002288894-edc-02-search.jpg,Nissan,"Used 2022 Nissan Maxima SV with 21087 miles - $27,590",21087,2002288894,1N4AA6CV0NC505463,"{'@type': 'Offer', 'price': 27590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2683456'}",
2020 Mercedes-Benz GLC,2020,Mercedes-Benz,GLC,Black,//cdnblob.fastly.carvana.io/2002256602/post-large/normalized/zoomcrop/2002256602-edc-02.jpg,Mercedes-Benz,"Used 2020 Mercedes-Benz GLC GLC 300 with 14845 miles - $36,990",14845,2002256602,W1N0G8DB9LF811909,"{'@type': 'Offer', 'price': 36990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2673121'}",
2022 Nissan Maxima,2022,Nissan,Maxima,Silver,//cdnblob.fastly.carvana.io/2002315302/post-large/2002315302-edc-02-search.jpg,Nissan,"Used 2022 Nissan Maxima SV with 29414 miles - $25,755",29414,2002315302,1N4AA6CV9NC502643,"{'@type': 'Offer', 'price': 25755, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2716801'}",
2019 Honda Civic,2019,Honda,Civic,Black,//cdnblob.fastly.carvana.io/2002332761/post-large/normalized/zoomcrop/2002332761-edc-02.jpg,Honda,"Used 2019 Honda Civic Si with 16639 miles - $29,590",16639,2002332761,2HGFC3A5XKH750809,"{'@type': 'Offer', 'price': 29590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2709472'}",
2020 Ford Escape,2020,Ford,Escape,Gray,//cdnblob.fastly.carvana.io/2002333015/post-large/normalized/zoomcrop/2002333015-edc-02.jpg,Ford,"Used 2020 Ford Escape Titanium Hybrid with 24554 miles - $32,590",24554,2002333015,1FMCU9DZ0LUB12840,"{'@type': 'Offer', 'price': 32590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2713130'}",
2020 Volkswagen Tiguan,2020,Volkswagen,Tiguan,Blue,//cdnblob.fastly.carvana.io/2002332959/post-large/normalized/zoomcrop/2002332959-edc-02.jpg,Volkswagen,"Used 2020 Volkswagen Tiguan SE 4MOTION with 28369 miles - $28,990",28369,2002332959,3VV2B7AX5LM001994,"{'@type': 'Offer', 'price': 28990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2713085'}",
2019 Toyota Camry,2019,Toyota,Camry,Silver,//cdnblob.fastly.carvana.io/2002331980/post-large/normalized/zoomcrop/2002331980-edc-02.jpg,Toyota,"Used 2019 Toyota Camry SE with 10782 miles - $28,590",10782,2002331980,4T1B11HK1KU811623,"{'@type': 'Offer', 'price': 28590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2709478'}",
2020 Honda Ridgeline,2020,Honda,Ridgeline,Black,//cdnblob.fastly.carvana.io/2002331826/post-large/normalized/zoomcrop/2002331826-edc-02.jpg,Honda,"Used 2020 Honda Ridgeline Black Edition 5 ft with 9027 miles - $40,590",9027,2002331826,5FPYK3F81LB006835,"{'@type': 'Offer', 'price': 40590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2713080'}",
2022 Jeep Grand Cherokee,2022,Jeep,Grand Cherokee,White,//cdnblob.fastly.carvana.io/2002334703/post-large/normalized/zoomcrop/2002334703-edc-02.jpg,Jeep,"Used 2022 Jeep Grand Cherokee All New Limited with 24864 miles - $40,590",24864,2002334703,1C4RJGBG7N8630534,"{'@type': 'Offer', 'price': 40590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2714276'}",
2020 Honda Clarity Plug-in Hybrid,2020,Honda,Clarity Plug-in Hybrid,Black,//cdnblob.fastly.carvana.io/2002322407/post-large/normalized/zoomcrop/2002322407-edc-02.jpg,Honda,"Used 2020 Honda Clarity Plug-in Hybrid base with 22596 miles - $29,990",22596,2002322407,JHMZC5F16LC002185,"{'@type': 'Offer', 'price': 29990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2701878'}",
2021 Hyundai Sonata,2021,Hyundai,Sonata,Silver,//cdnblob.fastly.carvana.io/2002303448/post-large/2002303448-edc-02-search.jpg,Hyundai,"Used 2021 Hyundai Sonata SE with 28889 miles - $21,605",28889,2002303448,5NPEG4JA1MH109169,"{'@type': 'Offer', 'price': 21605, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2716254'}",
2023 Toyota Tacoma Double Cab,2023,Toyota,Tacoma Double Cab,White,//cdnblob.fastly.carvana.io/2002316263/post-large/normalized/zoomcrop/2002316263-edc-02.jpg,Toyota,"Used 2023 Toyota Tacoma Double Cab TRD Sport 5 ft with 320 miles - $43,990",320,2002316263,3TMAZ5CN5PM205111,"{'@type': 'Offer', 'price': 43990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2709506'}",
2018 Chevrolet Camaro,2018,Chevrolet,Camaro,Red,//cdnblob.fastly.carvana.io/2002273360/post-large/normalized/zoomcrop/2002273360-edc-02.jpg,Chevrolet,"Used 2018 Chevrolet Camaro LS with 13031 miles - $24,990",13031,2002273360,1G1FA1RX7J0190015,"{'@type': 'Offer', 'price': 24990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2674085'}",
2018 Chevrolet Camaro,2018,Chevrolet,Camaro,Red,//cdnblob.fastly.carvana.io/2002338646/post-large/normalized/zoomcrop/2002338646-edc-02.jpg,Chevrolet,"Used 2018 Chevrolet Camaro LS with 11726 miles - $28,590",11726,2002338646,1G1FA1RXXJ0147885,"{'@type': 'Offer', 'price': 28590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2713240'}",
2018 Toyota Prius Prime,2018,Toyota,Prius Prime,Gray,//cdnblob.fastly.carvana.io/2002321262/post-large/normalized/zoomcrop/2002321262-edc-02.jpg,Toyota,"Used 2018 Toyota Prius Prime Premium with 27523 miles - $30,990",27523,2002321262,JTDKARFP6J3102742,"{'@type': 'Offer', 'price': 30990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2700742'}",
2019 Kia Stinger,2019,Kia,Stinger,Black,//cdnblob.fastly.carvana.io/2002326486/post-large/normalized/zoomcrop/2002326486-edc-02.jpg,Kia,"Used 2019 Kia Stinger GT2 with 18443 miles - $40,990",18443,2002326486,KNAE55LC0K6050615,"{'@type': 'Offer', 'price': 40990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2706913'}",
2022 Chrysler Pacifica,2022,Chrysler,Pacifica,White,//cdnblob.fastly.carvana.io/2002274000/post-large/2002274000-edc-02-search.jpg,Chrysler,"Used 2022 Chrysler Pacifica Limited with 21326 miles - $43,185",21326,2002274000,2C4RC1GG7NR131947,"{'@type': 'Offer', 'price': 43185, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2698150'}",
2022 Toyota Camry,2022,Toyota,Camry,Black,//cdnblob.fastly.carvana.io/2002314856/post-large/normalized/zoomcrop/2002314856-edc-02.jpg,Toyota,"Used 2022 Toyota Camry SE Nightshade Edition with 29166 miles - $30,990",29166,2002314856,4T1G11AK8NU058466,"{'@type': 'Offer', 'price': 30990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2700648'}",
2022 Ford Escape Plug-in Hybrid,2022,Ford,Escape Plug-in Hybrid,Black,//cdnblob.fastly.carvana.io/2002313968/post-large/normalized/zoomcrop/2002313968-edc-02.jpg,Ford,"Used 2022 Ford Escape Plug-in Hybrid SEL with 6525 miles - $40,590",6525,2002313968,1FMCU0KZ9NUA25519,"{'@type': 'Offer', 'price': 40590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2700758'}",
2022 Ford Edge,2022,Ford,Edge,Black,//cdnblob.fastly.carvana.io/2002308545/post-large/2002308545-edc-02-search.jpg,Ford,"Used 2022 Ford Edge SEL with 25673 miles - $32,405",25673,2002308545,2FMPK4J91NBA39369,"{'@type': 'Offer', 'price': 32405, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2714474'}",
2022 Subaru Impreza,2022,Subaru,Impreza,White,//cdnblob.fastly.carvana.io/2002307008/post-large/normalized/zoomcrop/2002307008-edc-02.jpg,Subaru,"Used 2022 Subaru Impreza base with 9667 miles - $26,990",9667,2002307008,4S3GTAB66N3720776,"{'@type': 'Offer', 'price': 26990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2694481'}",
2022 Chevrolet Equinox,2022,Chevrolet,Equinox,White,//cdnblob.fastly.carvana.io/2002337265/post-large/normalized/zoomcrop/2002337265-edc-02.jpg,Chevrolet,"Used 2022 Chevrolet Equinox LT with 16453 miles - $28,990",16453,2002337265,3GNAXTEV5NL134185,"{'@type': 'Offer', 'price': 28990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2713021'}",
2022 Chevrolet Equinox,2022,Chevrolet,Equinox,Blue,//cdnblob.fastly.carvana.io/2002337263/post-large/normalized/zoomcrop/2002337263-edc-02.jpg,Chevrolet,"Used 2022 Chevrolet Equinox LT with 14380 miles - $29,590",14380,2002337263,3GNAXTEV1NL134054,"{'@type': 'Offer', 'price': 29590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2713011'}",
2022 Ford Escape,2022,Ford,Escape,Silver,//cdnblob.fastly.carvana.io/2002334716/post-large/normalized/zoomcrop/2002334716-edc-02.jpg,Ford,"Used 2022 Ford Escape SE with 3889 miles - $29,990",3889,2002334716,1FMCU0G68NUA06491,"{'@type': 'Offer', 'price': 29990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2712080'}",
2020 Honda Clarity Plug-in Hybrid,2020,Honda,Clarity Plug-in Hybrid,Black,//cdnblob.fastly.carvana.io/2002335441/post-large/normalized/zoomcrop/2002335441-edc-02.jpg,Honda,"Used 2020 Honda Clarity Plug-in Hybrid base with 25670 miles - $29,990",25670,2002335441,JHMZC5F11LC002577,"{'@type': 'Offer', 'price': 29990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2713212'}",
2020 Audi e-tron Sportback,2020,Audi,e-tron Sportback,Black,//cdnblob.fastly.carvana.io/2002224791/post-large/normalized/zoomcrop/2002224791-edc-02.jpg,Audi,"Used 2020 Audi e-tron Sportback Premium Plus with 24131 miles - $53,990",24131,2002224791,WA12ABGE4LB036232,"{'@type': 'Offer', 'price': 53990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2649072'}",
2021 Mercedes-Benz C-Class,2021,Mercedes-Benz,C-Class,Silver,//cdnblob.fastly.carvana.io/2002334721/post-large/normalized/zoomcrop/2002334721-edc-02.jpg,Mercedes-Benz,"Used 2021 Mercedes-Benz C-Class C 300 with 25775 miles - $37,990",25775,2002334721,W1KWF8DB1MR631723,"{'@type': 'Offer', 'price': 37990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2711565'}",
2021 MAZDA CX-5,2021,MAZDA,CX-5,Black,//cdnblob.fastly.carvana.io/2002331822/post-large/normalized/zoomcrop/2002331822-edc-02.jpg,MAZDA,"Used 2021 MAZDA CX-5 Touring with 11734 miles - $29,990",11734,2002331822,JM3KFBCM5M0442903,"{'@type': 'Offer', 'price': 29990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2712084'}",
2022 Nissan Maxima,2022,Nissan,Maxima,Gray,//cdnblob.fastly.carvana.io/2002304862/post-large/2002304862-edc-02-search.jpg,Nissan,"Used 2022 Nissan Maxima SV with 28777 miles - $25,605",28777,2002304862,1N4AA6CV8NC504674,"{'@type': 'Offer', 'price': 25605, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2713762'}",
2022 Mercedes-Benz GLC,2022,Mercedes-Benz,GLC,White,//cdnblob.fastly.carvana.io/2002329830/post-large/normalized/zoomcrop/2002329830-edc-02.jpg,Mercedes-Benz,"Used 2022 Mercedes-Benz GLC GLC 300 4MATIC with 6636 miles - $50,590",6636,2002329830,W1N0G8EB1NG039420,"{'@type': 'Offer', 'price': 50590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2712060'}",
2022 Chevrolet Spark,2022,Chevrolet,Spark,Red,//cdnblob.fastly.carvana.io/2002326437/post-large/normalized/zoomcrop/2002326437-edc-02.jpg,Chevrolet,"Used 2022 Chevrolet Spark LS with 18879 miles - $20,590",18879,2002326437,KL8CB6SA3NC024596,"{'@type': 'Offer', 'price': 20590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2711617'}",
2021 Audi Q3,2021,Audi,Q3,Orange,//cdnblob.fastly.carvana.io/2002298997/post-large/normalized/zoomcrop/2002298997-edc-02.jpg,Audi,"Used 2021 Audi Q3 45 TFSI S line Premium Plus with 17429 miles - $38,590",17429,2002298997,WA1EECF3XM1057021,"{'@type': 'Offer', 'price': 38590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2699165'}",
2022 Toyota Highlander,2022,Toyota,Highlander,Black,//cdnblob.fastly.carvana.io/2002296685/post-large/2002296685-edc-02-search.jpg,Toyota,"Used 2022 Toyota Highlander XLE with 29863 miles - $39,785",29863,2002296685,5TDGZRAH6NS113663,"{'@type': 'Offer', 'price': 39785, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2712234'}",
2019 Honda Fit,2019,Honda,Fit,White,//cdnblob.fastly.carvana.io/2002335972/post-large/normalized/zoomcrop/2002335972-edc-02.jpg,Honda,"Used 2019 Honda Fit EX with 3045 miles - $25,590",3045,2002335972,3HGGK5H8XKM731620,"{'@type': 'Offer', 'price': 25590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2709513'}",
2021 Mitsubishi Outlander Sport,2021,Mitsubishi,Outlander Sport,Silver,//cdnblob.fastly.carvana.io/2002321962/post-large/normalized/zoomcrop/2002321962-edc-02.jpg,Mitsubishi,"Used 2021 Mitsubishi Outlander Sport ES with 9656 miles - $25,590",9656,2002321962,JA4APUAUXMU006146,"{'@type': 'Offer', 'price': 25590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2702955'}",
2021 Volkswagen Arteon,2021,Volkswagen,Arteon,Gray,//cdnblob.fastly.carvana.io/2002329848/post-large/normalized/zoomcrop/2002329848-edc-02.jpg,Volkswagen,"Used 2021 Volkswagen Arteon SEL R-Line 4Motion with 12978 miles - $36,990",12978,2002329848,WVWSR7AN0ME012093,"{'@type': 'Offer', 'price': 36990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2712081'}",
2022 Honda CR-V Hybrid,2022,Honda,CR-V Hybrid,Gray,//cdnblob.fastly.carvana.io/2002332250/post-large/normalized/zoomcrop/2002332250-edc-02.jpg,Honda,"Used 2022 Honda CR-V Hybrid Touring with 4958 miles - $40,590",4958,2002332250,5J6RT6H93NL029092,"{'@type': 'Offer', 'price': 40590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2712075'}",
2021 Toyota Corolla,2021,Toyota,Corolla,White,//cdnblob.fastly.carvana.io/2002329857/post-large/normalized/zoomcrop/2002329857-edc-02.jpg,Toyota,"Used 2021 Toyota Corolla SE with 15706 miles - $26,590",15706,2002329857,5YFS4MCE4MP085982,"{'@type': 'Offer', 'price': 26590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2706681'}",
